epoch,training_loss,validation_loss,accuracy
1,2.869759138892679,7.812002182006836,0.0
2,2.8697591529173008,7.145335515340169,0.0
3,2.8697591529173008,7.812002182006836,0.058823529411764705
4,2.8697591248680565,7.145335515340169,0.058823529411764705
5,2.869759138892679,7.478668848673503,0.058823529411764705
6,2.869759138892679,7.812002182006836,0.0
7,2.869759166941923,7.478668848673503,0.11764705882352941
8,2.8697591529173008,7.478668848673503,0.0
9,2.869759138892679,7.812002182006836,0.11764705882352941
10,2.8697591529173008,7.145335515340169,0.17647058823529413
11,2.869759138892679,7.812002182006836,0.058823529411764705
12,2.8697591248680565,7.478668848673503,0.11764705882352941
13,2.869759166941923,7.478668848673503,0.058823529411764705
14,2.8697591248680565,7.478668848673503,0.058823529411764705
15,2.8697591529173008,7.812002182006836,0.058823529411764705
16,2.8697591248680565,7.145335515340169,0.058823529411764705
17,2.869759138892679,7.812002182006836,0.0
18,2.8697591248680565,7.812002182006836,0.17647058823529413
19,2.8697591529173008,7.478668848673503,0.11764705882352941
20,2.8697591809665455,7.145335515340169,0.0
21,2.8697591529173008,7.478668848673503,0.17647058823529413
22,2.869759166941923,7.478668848673503,0.0
23,2.8697591529173008,7.478668848673503,0.11764705882352941
24,2.869759138892679,7.812002182006836,0.058823529411764705
25,2.869759166941923,7.145335515340169,0.11764705882352941
26,2.869759138892679,7.812002182006836,0.11764705882352941
27,2.8697591529173008,7.812002182006836,0.058823529411764705
28,2.869759138892679,6.812002182006836,0.0
29,2.869759138892679,7.812002182006836,0.0
30,2.8697591529173008,7.145335515340169,0.11764705882352941
31,2.8697591529173008,7.812002182006836,0.0
32,2.869759138892679,7.812002182006836,0.058823529411764705
33,2.8697591248680565,7.478668848673503,0.11764705882352941
34,2.8697591248680565,7.812002182006836,0.058823529411764705
35,2.869759138892679,7.812002182006836,0.11764705882352941
36,2.869759166941923,7.812002182006836,0.0
37,2.869759138892679,7.812002182006836,0.058823529411764705
38,2.8697591529173008,7.812002182006836,0.0
39,2.8697591248680565,7.812002182006836,0.058823529411764705
40,2.8697591248680565,7.478668848673503,0.0
41,2.8697591248680565,7.812002182006836,0.058823529411764705
42,2.869759138892679,7.812002182006836,0.11764705882352941
43,2.8697591529173008,7.812002182006836,0.058823529411764705
44,2.8697591248680565,7.812002182006836,0.058823529411764705
45,2.8697591529173008,7.812002182006836,0.0
46,2.8697591248680565,7.812002182006836,0.058823529411764705
47,2.8697591529173008,7.812002182006836,0.0
48,2.8697591248680565,7.812002182006836,0.058823529411764705
49,2.869759138892679,7.812002182006836,0.058823529411764705
50,2.869759138892679,7.478668848673503,0.0
51,2.8697591248680565,7.812002182006836,0.058823529411764705
52,2.8697591248680565,7.478668848673503,0.058823529411764705
53,2.8697591248680565,7.812002182006836,0.058823529411764705
54,2.869759138892679,7.812002182006836,0.0
55,2.8697591248680565,7.145335515340169,0.11764705882352941
56,2.8697591248680565,7.478668848673503,0.0
57,2.869759166941923,7.812002182006836,0.0
58,2.869759138892679,6.812002182006836,0.058823529411764705
59,2.869759138892679,7.145335515340169,0.17647058823529413
60,2.8697591529173008,7.812002182006836,0.0
61,2.8697591248680565,7.812002182006836,0.0
62,2.869759138892679,7.478668848673503,0.0
63,2.869759138892679,7.478668848673503,0.0
64,2.869759166941923,7.478668848673503,0.058823529411764705
65,2.869759138892679,7.478668848673503,0.058823529411764705
66,2.869759138892679,7.812002182006836,0.058823529411764705
67,2.8697591248680565,7.478668848673503,0.058823529411764705
68,2.8697591248680565,7.812002182006836,0.058823529411764705
69,2.869759138892679,7.812002182006836,0.058823529411764705
70,2.8697591529173008,7.478668848673503,0.11764705882352941
71,2.869759138892679,7.478668848673503,0.17647058823529413
72,2.8697591248680565,7.812002182006836,0.0
73,2.8697591248680565,7.145335515340169,0.17647058823529413
74,2.869759138892679,7.812002182006836,0.058823529411764705
75,2.8697591529173008,7.145335515340169,0.058823529411764705
76,2.869759138892679,7.812002182006836,0.11764705882352941
77,2.8697591809665455,7.145335515340169,0.0
78,2.869759138892679,7.812002182006836,0.058823529411764705
79,2.8697591529173008,7.145335515340169,0.058823529411764705
80,2.8697591529173008,7.812002182006836,0.058823529411764705
81,2.869759138892679,7.478668848673503,0.0
82,2.869759138892679,7.478668848673503,0.058823529411764705
83,2.869759138892679,7.812002182006836,0.058823529411764705
84,2.8697591248680565,7.478668848673503,0.11764705882352941
85,2.8697591248680565,7.478668848673503,0.0
86,2.8697591529173008,7.478668848673503,0.058823529411764705
87,2.8697591529173008,7.812002182006836,0.11764705882352941
88,2.8697591248680565,7.145335515340169,0.11764705882352941
89,2.8697591248680565,7.812002182006836,0.11764705882352941
90,2.869759138892679,7.478668848673503,0.0
91,2.8697591529173008,7.812002182006836,0.058823529411764705
92,2.8697591248680565,7.478668848673503,0.0
93,2.869759138892679,7.812002182006836,0.11764705882352941
94,2.8697591248680565,7.478668848673503,0.0
95,2.869759166941923,7.812002182006836,0.058823529411764705
96,2.869759138892679,7.812002182006836,0.058823529411764705
97,2.869759138892679,7.478668848673503,0.058823529411764705
98,2.8697591529173008,7.812002182006836,0.0
99,2.8697591529173008,6.478668848673503,0.11764705882352941
100,2.8697591529173008,7.478668848673503,0.058823529411764705
101,2.869759138892679,7.478668848673503,0.17647058823529413
102,2.8697591529173008,7.812002182006836,0.058823529411764705
103,2.8697591529173008,7.478668848673503,0.11764705882352941
104,2.8697591248680565,7.478668848673503,0.0
105,2.8697591529173008,7.478668848673503,0.11764705882352941
106,2.8697591529173008,7.812002182006836,0.058823529411764705
107,2.869759138892679,7.478668848673503,0.11764705882352941
108,2.869759138892679,7.812002182006836,0.058823529411764705
109,2.8697591248680565,7.478668848673503,0.058823529411764705
110,2.8697591248680565,7.812002182006836,0.23529411764705882
111,2.8697591529173008,7.812002182006836,0.058823529411764705
112,2.8697591248680565,7.478668848673503,0.058823529411764705
113,2.869759138892679,7.812002182006836,0.0
114,2.8697591529173008,7.812002182006836,0.0
115,2.869759138892679,7.478668848673503,0.0
116,2.869759166941923,7.812002182006836,0.058823529411764705
117,2.869759138892679,7.478668848673503,0.17647058823529413
118,2.869759138892679,7.812002182006836,0.0
119,2.869759138892679,7.812002182006836,0.058823529411764705
120,2.8697591248680565,7.478668848673503,0.17647058823529413
121,2.8697591248680565,7.478668848673503,0.0
122,2.869759138892679,7.145335515340169,0.058823529411764705
123,2.8697591248680565,7.812002182006836,0.058823529411764705
124,2.869759138892679,7.478668848673503,0.058823529411764705
125,2.8697591248680565,7.812002182006836,0.058823529411764705
126,2.8697591248680565,7.478668848673503,0.11764705882352941
127,2.869759138892679,7.812002182006836,0.058823529411764705
128,2.8697591248680565,7.478668848673503,0.11764705882352941
129,2.8697591248680565,7.478668848673503,0.058823529411764705
130,2.8697591248680565,7.478668848673503,0.0
131,2.8697591529173008,7.812002182006836,0.11764705882352941
132,2.869759138892679,7.812002182006836,0.11764705882352941
133,2.869759138892679,7.478668848673503,0.058823529411764705
134,2.869759138892679,7.145335515340169,0.0
135,2.869759166941923,7.478668848673503,0.11764705882352941
136,2.869759138892679,7.812002182006836,0.11764705882352941
137,2.8697591248680565,7.812002182006836,0.058823529411764705
138,2.8697591529173008,7.478668848673503,0.11764705882352941
139,2.869759138892679,7.478668848673503,0.058823529411764705
140,2.869759138892679,7.812002182006836,0.0
141,2.869759138892679,7.812002182006836,0.058823529411764705
142,2.8697591529173008,7.478668848673503,0.0
143,2.869759138892679,7.812002182006836,0.11764705882352941
144,2.8697591248680565,7.478668848673503,0.058823529411764705
145,2.8697591529173008,7.478668848673503,0.0
146,2.869759138892679,7.145335515340169,0.11764705882352941
147,2.869759138892679,7.145335515340169,0.0
148,2.869759138892679,7.812002182006836,0.0
149,2.8697591248680565,7.478668848673503,0.0
150,2.8697591248680565,7.812002182006836,0.0
151,2.869759138892679,7.812002182006836,0.0
152,2.869759138892679,7.812002182006836,0.058823529411764705
153,2.869759138892679,7.478668848673503,0.11764705882352941
154,2.8697591248680565,7.812002182006836,0.058823529411764705
155,2.8697591529173008,7.812002182006836,0.058823529411764705
156,2.8697591248680565,7.145335515340169,0.058823529411764705
157,2.869759166941923,7.478668848673503,0.11764705882352941
158,2.8697591529173008,7.812002182006836,0.058823529411764705
159,2.869759138892679,7.812002182006836,0.17647058823529413
160,2.8697591529173008,7.812002182006836,0.17647058823529413
161,2.8697591248680565,6.812002182006836,0.058823529411764705
162,2.8697591529173008,7.812002182006836,0.058823529411764705
163,2.8697591248680565,7.812002182006836,0.0
164,2.8697591529173008,7.812002182006836,0.11764705882352941
165,2.8697591248680565,7.812002182006836,0.0
166,2.869759138892679,7.812002182006836,0.058823529411764705
167,2.8697591248680565,7.478668848673503,0.11764705882352941
168,2.869759138892679,7.812002182006836,0.058823529411764705
169,2.8697591248680565,6.812002182006836,0.058823529411764705
170,2.8697591248680565,7.478668848673503,0.0
171,2.869759138892679,7.145335515340169,0.23529411764705882
172,2.869759138892679,7.478668848673503,0.058823529411764705
173,2.8697591529173008,7.478668848673503,0.058823529411764705
174,2.869759138892679,7.478668848673503,0.0
175,2.8697591529173008,7.478668848673503,0.058823529411764705
176,2.869759166941923,7.812002182006836,0.0
177,2.8697591529173008,7.478668848673503,0.0
178,2.869759138892679,7.812002182006836,0.058823529411764705
179,2.869759138892679,7.478668848673503,0.0
180,2.869759138892679,7.812002182006836,0.11764705882352941
181,2.869759138892679,7.478668848673503,0.11764705882352941
182,2.8697591529173008,7.478668848673503,0.0
183,2.8697591248680565,7.812002182006836,0.058823529411764705
184,2.869759138892679,7.478668848673503,0.058823529411764705
185,2.8697591248680565,7.478668848673503,0.11764705882352941
186,2.869759138892679,7.812002182006836,0.0
187,2.869759138892679,7.812002182006836,0.058823529411764705
188,2.869759166941923,7.478668848673503,0.058823529411764705
189,2.869759138892679,7.812002182006836,0.058823529411764705
190,2.8697591248680565,7.478668848673503,0.0
191,2.869759138892679,7.812002182006836,0.11764705882352941
192,2.869759138892679,7.812002182006836,0.11764705882352941
193,2.8697591529173008,7.812002182006836,0.0
194,2.869759138892679,7.478668848673503,0.11764705882352941
195,2.8697591248680565,7.812002182006836,0.058823529411764705
196,2.8697591529173008,7.812002182006836,0.17647058823529413
197,2.8697591248680565,7.812002182006836,0.0
198,2.8697591248680565,7.478668848673503,0.11764705882352941
199,2.869759138892679,7.812002182006836,0.11764705882352941
200,2.869759138892679,7.478668848673503,0.0
201,2.869759138892679,7.812002182006836,0.0
202,2.869759138892679,7.478668848673503,0.058823529411764705
203,2.869759166941923,7.812002182006836,0.0
204,2.8697591529173008,7.812002182006836,0.058823529411764705
205,2.8697591529173008,7.812002182006836,0.0
206,2.869759138892679,7.478668848673503,0.058823529411764705
207,2.869759138892679,7.812002182006836,0.058823529411764705
208,2.869759138892679,7.812002182006836,0.17647058823529413
209,2.869759166941923,7.812002182006836,0.058823529411764705
210,2.869759138892679,7.478668848673503,0.17647058823529413
211,2.8697591248680565,7.812002182006836,0.17647058823529413
212,2.869759138892679,7.812002182006836,0.0
213,2.8697591248680565,7.812002182006836,0.058823529411764705
214,2.869759166941923,7.478668848673503,0.058823529411764705
215,2.8697591248680565,7.478668848673503,0.11764705882352941
216,2.8697591248680565,7.145335515340169,0.0
217,2.8697591248680565,7.812002182006836,0.0
218,2.8697591529173008,7.812002182006836,0.11764705882352941
219,2.869759138892679,7.812002182006836,0.058823529411764705
220,2.8697591529173008,7.812002182006836,0.11764705882352941
221,2.8697591529173008,7.812002182006836,0.0
222,2.8697591248680565,7.812002182006836,0.0
223,2.8697591529173008,7.145335515340169,0.0
224,2.8697591248680565,7.812002182006836,0.11764705882352941
225,2.869759138892679,7.145335515340169,0.0
226,2.8697591248680565,7.812002182006836,0.11764705882352941
227,2.8697591529173008,7.478668848673503,0.0
228,2.869759138892679,7.812002182006836,0.0
229,2.869759138892679,7.812002182006836,0.058823529411764705
230,2.8697591248680565,7.145335515340169,0.0
231,2.8697591248680565,7.812002182006836,0.17647058823529413
232,2.869759166941923,7.812002182006836,0.0
233,2.869759166941923,7.812002182006836,0.058823529411764705
234,2.869759138892679,7.812002182006836,0.0
235,2.869759138892679,7.145335515340169,0.058823529411764705
236,2.8697591529173008,7.812002182006836,0.058823529411764705
237,2.869759138892679,7.145335515340169,0.0
238,2.8697591529173008,7.478668848673503,0.0
239,2.8697591529173008,7.478668848673503,0.058823529411764705
240,2.869759138892679,7.812002182006836,0.0
241,2.869759138892679,7.812002182006836,0.058823529411764705
242,2.8697591248680565,7.478668848673503,0.058823529411764705
243,2.8697591529173008,7.478668848673503,0.058823529411764705
244,2.869759138892679,7.812002182006836,0.058823529411764705
245,2.869759138892679,7.812002182006836,0.058823529411764705
246,2.869759166941923,7.812002182006836,0.058823529411764705
247,2.8697591529173008,7.478668848673503,0.058823529411764705
248,2.8697591248680565,7.145335515340169,0.058823529411764705
249,2.8697591248680565,7.478668848673503,0.058823529411764705
250,2.869759138892679,7.478668848673503,0.0
251,2.869759138892679,7.478668848673503,0.058823529411764705
252,2.8697591248680565,7.812002182006836,0.0
253,2.8697591529173008,7.812002182006836,0.058823529411764705
254,2.8697591248680565,7.478668848673503,0.11764705882352941
255,2.869759138892679,7.478668848673503,0.058823529411764705
256,2.8697591248680565,7.812002182006836,0.058823529411764705
257,2.8697591248680565,7.812002182006836,0.058823529411764705
258,2.8697591529173008,7.145335515340169,0.11764705882352941
259,2.869759138892679,7.812002182006836,0.0
260,2.8697591248680565,7.145335515340169,0.0
261,2.869759138892679,7.478668848673503,0.11764705882352941
262,2.869759138892679,7.812002182006836,0.0
263,2.869759138892679,7.812002182006836,0.11764705882352941
264,2.869759138892679,7.812002182006836,0.0
265,2.8697591248680565,7.812002182006836,0.058823529411764705
266,2.869759138892679,7.812002182006836,0.058823529411764705
267,2.869759138892679,7.812002182006836,0.11764705882352941
268,2.8697591529173008,7.812002182006836,0.17647058823529413
269,2.869759138892679,7.812002182006836,0.0
270,2.8697591529173008,7.145335515340169,0.0
271,2.869759138892679,7.812002182006836,0.11764705882352941
272,2.8697591248680565,7.145335515340169,0.11764705882352941
273,2.8697591529173008,7.812002182006836,0.058823529411764705
274,2.8697591248680565,7.478668848673503,0.058823529411764705
275,2.869759138892679,7.478668848673503,0.058823529411764705
276,2.8697591529173008,7.812002182006836,0.0
277,2.8697591248680565,7.478668848673503,0.23529411764705882
278,2.869759138892679,7.812002182006836,0.17647058823529413
279,2.869759138892679,7.145335515340169,0.11764705882352941
280,2.8697591248680565,7.478668848673503,0.0
281,2.8697591529173008,7.478668848673503,0.0
282,2.8697591529173008,7.812002182006836,0.0
283,2.8697591248680565,7.478668848673503,0.058823529411764705
284,2.8697591248680565,7.812002182006836,0.11764705882352941
285,2.8697591529173008,7.812002182006836,0.0
286,2.869759138892679,7.812002182006836,0.11764705882352941
287,2.869759138892679,7.478668848673503,0.058823529411764705
288,2.869759138892679,7.812002182006836,0.058823529411764705
289,2.869759138892679,7.145335515340169,0.11764705882352941
290,2.869759138892679,7.812002182006836,0.0
291,2.8697591529173008,7.145335515340169,0.11764705882352941
292,2.869759166941923,7.812002182006836,0.23529411764705882
293,2.869759138892679,7.812002182006836,0.11764705882352941
294,2.8697591529173008,7.812002182006836,0.11764705882352941
295,2.8697591248680565,7.812002182006836,0.17647058823529413
296,2.869759138892679,7.478668848673503,0.0
297,2.8697591248680565,7.478668848673503,0.11764705882352941
298,2.8697591248680565,7.145335515340169,0.0
299,2.869759138892679,7.812002182006836,0.0
300,2.869759138892679,7.145335515340169,0.0
301,2.869759138892679,7.812002182006836,0.23529411764705882
302,2.8697591248680565,7.478668848673503,0.058823529411764705
303,2.8697591248680565,6.812002182006836,0.058823529411764705
304,2.869759138892679,7.812002182006836,0.11764705882352941
305,2.8697591248680565,7.478668848673503,0.0
306,2.869759138892679,7.812002182006836,0.11764705882352941
307,2.8697591248680565,7.478668848673503,0.11764705882352941
308,2.8697591529173008,7.812002182006836,0.058823529411764705
309,2.8697591248680565,7.478668848673503,0.11764705882352941
310,2.869759138892679,7.478668848673503,0.0
311,2.8697591529173008,7.812002182006836,0.058823529411764705
312,2.869759138892679,7.812002182006836,0.11764705882352941
313,2.869759166941923,7.478668848673503,0.0
314,2.8697591248680565,7.812002182006836,0.058823529411764705
315,2.8697591248680565,7.812002182006836,0.0
316,2.869759138892679,7.478668848673503,0.11764705882352941
317,2.8697591248680565,7.478668848673503,0.11764705882352941
318,2.869759138892679,7.812002182006836,0.11764705882352941
319,2.8697591529173008,7.478668848673503,0.058823529411764705
320,2.8697591529173008,7.812002182006836,0.11764705882352941
321,2.8697591529173008,7.812002182006836,0.0
322,2.869759138892679,7.812002182006836,0.11764705882352941
323,2.8697591529173008,7.812002182006836,0.11764705882352941
324,2.8697591248680565,7.478668848673503,0.11764705882352941
325,2.869759138892679,7.478668848673503,0.058823529411764705
326,2.869759138892679,7.145335515340169,0.23529411764705882
327,2.8697591529173008,7.812002182006836,0.0
328,2.8697591529173008,6.812002182006836,0.11764705882352941
329,2.869759138892679,7.812002182006836,0.11764705882352941
330,2.8697591529173008,7.812002182006836,0.058823529411764705
331,2.869759138892679,7.478668848673503,0.058823529411764705
332,2.8697591248680565,7.812002182006836,0.058823529411764705
333,2.8697591529173008,7.478668848673503,0.17647058823529413
334,2.8697591809665455,7.145335515340169,0.0
335,2.869759138892679,7.812002182006836,0.0
336,2.8697591248680565,7.478668848673503,0.058823529411764705
337,2.869759138892679,7.145335515340169,0.058823529411764705
338,2.8697591248680565,7.145335515340169,0.0
339,2.8697591248680565,7.812002182006836,0.17647058823529413
340,2.869759166941923,7.812002182006836,0.0
341,2.8697591248680565,7.145335515340169,0.11764705882352941
342,2.869759138892679,7.478668848673503,0.0
343,2.869759138892679,7.812002182006836,0.058823529411764705
344,2.8697591248680565,7.478668848673503,0.058823529411764705
345,2.869759138892679,7.478668848673503,0.058823529411764705
346,2.8697591248680565,6.812002182006836,0.0
347,2.869759138892679,7.812002182006836,0.058823529411764705
348,2.869759138892679,7.478668848673503,0.058823529411764705
349,2.869759138892679,7.812002182006836,0.0
350,2.8697591248680565,7.812002182006836,0.058823529411764705
351,2.869759138892679,7.812002182006836,0.0
352,2.869759138892679,7.478668848673503,0.0
353,2.869759138892679,7.478668848673503,0.11764705882352941
354,2.8697591529173008,7.478668848673503,0.058823529411764705
355,2.8697591248680565,7.812002182006836,0.058823529411764705
356,2.8697591248680565,7.812002182006836,0.17647058823529413
357,2.869759138892679,7.812002182006836,0.0
358,2.869759138892679,7.812002182006836,0.0
359,2.869759138892679,7.812002182006836,0.11764705882352941
360,2.869759138892679,7.478668848673503,0.11764705882352941
361,2.869759138892679,7.812002182006836,0.058823529411764705
362,2.8697591248680565,7.478668848673503,0.0
363,2.869759166941923,7.812002182006836,0.0
364,2.869759138892679,7.812002182006836,0.11764705882352941
365,2.8697591248680565,7.812002182006836,0.0
366,2.869759138892679,7.812002182006836,0.058823529411764705
367,2.869759166941923,7.812002182006836,0.11764705882352941
368,2.8697591529173008,7.478668848673503,0.0
369,2.8697591248680565,7.812002182006836,0.0
370,2.8697591248680565,7.812002182006836,0.17647058823529413
371,2.869759138892679,7.478668848673503,0.058823529411764705
372,2.869759138892679,7.145335515340169,0.0
373,2.8697591529173008,7.812002182006836,0.11764705882352941
374,2.869759138892679,7.812002182006836,0.058823529411764705
375,2.869759138892679,7.812002182006836,0.058823529411764705
376,2.8697591529173008,7.812002182006836,0.0
377,2.8697591248680565,7.478668848673503,0.058823529411764705
378,2.8697591529173008,7.478668848673503,0.058823529411764705
379,2.869759138892679,7.812002182006836,0.0
380,2.8697591529173008,7.812002182006836,0.0
381,2.869759138892679,7.478668848673503,0.058823529411764705
382,2.8697591529173008,7.145335515340169,0.058823529411764705
383,2.869759138892679,7.478668848673503,0.11764705882352941
384,2.869759138892679,7.145335515340169,0.11764705882352941
385,2.8697591248680565,7.478668848673503,0.11764705882352941
386,2.869759166941923,7.478668848673503,0.0
387,2.8697591248680565,7.812002182006836,0.0
388,2.869759138892679,7.478668848673503,0.11764705882352941
389,2.8697591248680565,7.812002182006836,0.058823529411764705
390,2.8697591529173008,6.812002182006836,0.058823529411764705
391,2.869759166941923,7.812002182006836,0.0
392,2.869759138892679,7.145335515340169,0.0
393,2.8697591248680565,7.812002182006836,0.0
394,2.8697591248680565,7.478668848673503,0.11764705882352941
395,2.869759166941923,7.812002182006836,0.058823529411764705
396,2.869759138892679,7.812002182006836,0.11764705882352941
397,2.8697591809665455,7.812002182006836,0.0
398,2.8697591529173008,7.812002182006836,0.23529411764705882
399,2.869759138892679,6.812002182006836,0.058823529411764705
400,2.8697591248680565,7.812002182006836,0.058823529411764705
